user_id,text_id,text,timestamp,collection_phase,is_words,valence,arousal,emotions,sentiment,irony,topic,emoji,emotion
88,384,"indifferent , mild , tired , unexcited , calm",2024-11-05 12:07:06,7,True,0.0,1.0,"sadness, disgust, pessimism",negative or neutral,non_irony,diaries_&_daily_life,unknown,"sadness, pessimism, disgust"
88,385,"energized , accomplished , content , calm , pleased",2024-11-05 17:02:58,7,True,0.0,2.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,✨,"joy, optimism"
88,386,"full , relaxed , interested , calm , content",2024-11-05 22:15:17,7,True,2.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
88,387,I am currently tired and feel as though I do not want to do anything . I feel sluggish and unmotivated to go about the rest of my day . I am also feeling anxious since I have an important call later on in the day .,2024-11-06 12:17:34,7,False,-2.0,0.0,"fear, sadness, pessimism",unknown,non_irony,diaries_&_daily_life,unknown,"fear, sadness, pessimism"
88,388,"I do not feel overly happy or overly sad currently . I would describe myself as neutral and calm . I have moderate energy and am currently content with how my day is going . I have my phone call soon , but I am not really stressed anymore .",2024-11-06 17:08:47,7,False,0.0,1.0,"joy, optimism",negative or neutral,non_irony,diaries_&_daily_life,😊,"optimism, joy"
88,389,"exhausted , achey , sore , neutral , tired",2024-11-06 22:05:11,7,True,-2.0,0.0,"sadness, anger, disgust",negative or neutral,non_irony,diaries_&_daily_life,☹,"sadness, pessimism, disgust"
88,395,"anxious , tense , edgey , active , hungry",2024-11-07 12:36:49,7,True,-2.0,2.0,fear,negative or neutral,non_irony,diaries_&_daily_life,unknown,fear
88,396,I am feeling mostly content currently and a little stressed . A couple of new opportunities came today which is exciting but stressful at the same time since it is all at once . I am pleased though to be receiving them .,2024-11-07 17:01:59,7,False,2.0,0.0,"joy, fear, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
88,397,"I am currently feeling very happy and excited since I am seeing my friend I haven’t seen for a while now . I am feeling content and enjoying my evening , as well as looking forward to tomorrow and the weekend .",2024-11-07 22:05:23,7,False,2.0,1.0,"joy, optimism, love",positive,non_irony,"diaries_&_daily_life, relationships",unknown,"joy, optimism, love"
88,398,"lively , active , serene , satisfied , happy",2024-11-08 17:00:55,7,True,2.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,✨,"joy, optimism, love"
88,400,"I am currently feeling pretty tired , but I woke up very early today so I believe that is normal . Besides being tired , I have a little bit of a headache and stomach pain , so I am a bit stressed about that .",2024-11-08 22:05:43,7,False,-1.0,0.0,"sadness, fear",negative or neutral,non_irony,diaries_&_daily_life,unknown,"fear, sadness"
88,401,"unwell , tired , hurt , lazy , impatient",2024-11-09 17:06:25,7,True,-2.0,0.0,"sadness, anger, disgust, pessimism",negative,non_irony,diaries_&_daily_life,unknown,"sadness, pessimism, disgust, anger"
88,402,"tired , bored , sick , sore , sluggish",2024-11-09 22:01:12,7,True,-1.0,0.0,"sadness, pessimism, disgust",negative,non_irony,diaries_&_daily_life,😞,"sadness, pessimism, disgust"
88,403,I woke up feeling better today and currently I am feeling very productive since I am up and walking around . I feel accomplished since I am getting my house chores done and active since I had an early start to my day .,2024-11-10 12:02:47,7,False,0.0,2.0,"joy, optimism",positive,irony,diaries_&_daily_life,unknown,"joy, optimism"
88,404,I am currently feeling somewhat energetic and active . I am feeling productive . I feel accomplished since I finished all my housework and now I am excited to reward myself with some self care . I am also feeling a little hungry .,2024-11-10 17:08:16,7,False,1.0,2.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
88,405,"I am currently feeling very content . I had a productive day and I am now winding down for the evening . I am pleased since I did my self care routine , which made me feel calm and relaxed . I am satisfied and happy .",2024-11-10 22:03:12,7,False,2.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,☺,"joy, optimism, love"
90,588,Overwhelmed and anxious as well as stressed out . I have a lot of work to do for school that o have procrastinated on because I wasn’t feeling well yesterday so I’m behind and nervous .im too anxious to focus right now and not sure how to proceed in the moment or how to ground myself,2024-10-16 12:00:46,7,False,-2.0,0.0,"fear, sadness, pessimism",negative,non_irony,"learning_&_educational, diaries_&_daily_life, youth_&_student_life",😞,"fear, sadness"
90,590,I was so overwhelmed this afternoon but slowly I am feeling more at ease after talking to my professor at school about getting an extension on a deadline because I have been having health issues that make it difficult to get work done . Slightly better than usual at the moment and trying to find a happy medium,2024-10-16 17:01:33,7,False,-1.0,2.0,"optimism, joy, sadness, fear",positive,non_irony,"diaries_&_daily_life, learning_&_educational",unknown,"optimism, joy, fear, sadness"
90,591,I am feeling more relaxed than before but still stressed out as I have many tasks I have yet to accomplish today and I am exhausted and it’s getting late . my brain is running a million miles a minute right now,2024-10-16 22:08:29,7,False,-2.0,0.0,"sadness, fear, pessimism",negative or neutral,non_irony,diaries_&_daily_life,unknown,"fear, sadness"
90,592,Again overwhelmed I have so much to do today and woke up late so I didn’t have time to shower as planned . It’s a hassle to shower in the middle of the day but I have appointments and meetings all morning so it has to be put off . Very scattered this morning and feeling anxious and sick to my stomach,2024-10-17 12:35:29,7,False,-2.0,2.0,"fear, sadness",negative,non_irony,diaries_&_daily_life,😞,"fear, sadness"
90,593,"Frantic , Anxious , Panicked , Stressed , Overwhelmed",2024-10-17 17:02:41,7,True,-2.0,2.0,"sadness, fear, pessimism",negative,non_irony,diaries_&_daily_life,unknown,fear
90,594,"trapped , stuck , anxious , confused , lost",2024-10-17 22:02:40,7,True,-2.0,1.0,"fear, sadness, pessimism",negative,non_irony,diaries_&_daily_life,☹💔,"fear, sadness"
90,595,"Anxious , Relieved , Tired , Wired , Anticipating",2024-10-18 12:05:11,7,True,-1.0,2.0,"joy, optimism, fear",negative or neutral,non_irony,diaries_&_daily_life,unknown,"fear, joy"
90,596,"Tired , Wiped out , Exhausted , Anxious , Jittery",2024-10-18 17:01:37,7,True,-1.0,2.0,"sadness, fear, pessimism, disgust",negative,non_irony,diaries_&_daily_life,😫,"fear, sadness"
90,597,Relaxed and tired but excited to watch the premiere of my favorite tv show . Feeling better after taking a short nap and getting some necessary tasks completed . Hopeful for a good evening and also planning on going to bed early so I am refreshed in the morning for work .,2024-10-18 22:01:05,7,False,-1.0,0.0,"joy, optimism",positive,non_irony,film_tv_&_video,unknown,"joy, optimism, anticipation"
90,598,"Exhausted , Drained , Nervous , Angry , Frustrated",2024-10-19 12:24:09,7,True,-2.0,1.0,"anger, disgust, fear, sadness",negative,non_irony,diaries_&_daily_life,unknown,"anger, fear, disgust, sadness"
90,599,"Frantic , Overwhelmed , Anxious , Nauseated , Confused",2024-10-19 22:01:25,7,True,-2.0,2.0,"fear, sadness, disgust, anger",negative,non_irony,diaries_&_daily_life,unknown,"fear, sadness"
90,601,"Wiped out , Groggy , Exhausted , Overwhelmed , Fearful",2024-10-20 12:02:18,7,True,-2.0,0.0,"fear, sadness, pessimism",negative,non_irony,diaries_&_daily_life,💔,"fear, sadness, pessimism"
90,602,Drained and drowsy and anxious . I have a paper due tomorrow for school and have been paralyzed with fear and anxiety all day and have yet to work on it . I have no idea how I’m going to get it done as I have to work in an hour,2024-10-20 17:12:22,7,False,-2.0,0.0,fear,unknown,non_irony,"learning_&_educational, youth_&_student_life, diaries_&_daily_life",unknown,fear
90,603,"Stuck , Doomed , Lost , Confused , Stressed",2024-10-20 22:00:44,7,True,-2.0,1.0,"sadness, pessimism, fear",negative,non_irony,diaries_&_daily_life,💔,"sadness, pessimism, fear"
90,604,"flustered , nuts , crazy , insane , losing it",2024-10-21 12:27:56,7,True,-2.0,1.0,"anger, disgust, sadness",negative,non_irony,diaries_&_daily_life,unknown,"anger, disgust"
90,605,"Exhausted , Defeated , Sad , Overwhelmed , Hungry",2024-10-21 17:02:15,7,True,-2.0,0.0,"sadness, pessimism, disgust",negative,non_irony,diaries_&_daily_life,💔,"sadness, pessimism"
90,606,Have an assignment due in 4 hours and I’m flipping my shit . Keep procrastinating and taking too many breaks I’m going to fail this assignment I am so livid and stressed out I don’t know what to do I feel like I’m going to lose it,2024-10-21 22:08:34,7,False,-2.0,2.0,"anger, disgust, sadness",negative,non_irony,learning_&_educational,😡,"anger, fear, disgust, sadness"
90,619,"tired , neutral , nervous , anxious , anticipatory",2024-10-22 12:00:44,7,True,-1.0,2.0,fear,negative or neutral,non_irony,diaries_&_daily_life,unknown,fear
90,620,"angry , frustrated , disapointed , sad , depressed",2024-10-22 17:07:06,7,True,-2.0,1.0,"sadness, anger, disgust",negative,non_irony,diaries_&_daily_life,unknown,"anger, sadness, disgust"
90,621,I feel physically unwell and drained tonight . Very frustrated at myself for squandering the day away and not focusing on what I need to get done for school . I am slightly on edge and frantic   and am not sure how to proceed .,2024-10-22 22:02:35,7,False,-2.0,0.0,"sadness, anger, disgust, fear",negative,non_irony,diaries_&_daily_life,😞,"anger, sadness, fear, disgust"
90,622,"Cold , Tired , Restless , Anxious , Daunting",2024-10-23 12:00:50,7,True,-2.0,0.0,"fear, sadness",negative or neutral,non_irony,diaries_&_daily_life,🎶,"fear, sadness"
93,757,"Tired . I don’t want to get out of bed right now . It’s a weekend , but I have things that need to be done , and I’d rather just lounge in bed and sleep all day . I won’t , but I’d like to .    This has been a hard , grueling week , and I’m depressed .   I would rather escape into sleep , as I don’t feel when I’m asleep .   I have responsibilities , but they can wait for the moment .",2024-11-02 12:36:06,7,False,0.0,1.0,"sadness, pessimism",negative,non_irony,diaries_&_daily_life,unknown,"sadness, pessimism"
93,758,"Grumpy , Sad , Frustrated , Exhausted , Grieving",2024-11-02 17:00:52,7,True,-1.0,0.0,"sadness, anger, disgust",negative,non_irony,diaries_&_daily_life,unknown,"sadness, anger, disgust"
93,759,"I feel very sluggish and depressed .   There is a lot of conflict around me in my friend circle , and I really don’t like conflict . I don’t like having to take sides .   I want everyone around me to be friends .",2024-11-02 22:01:02,7,False,-2.0,1.0,"sadness, pessimism",negative,non_irony,"diaries_&_daily_life, relationships",😔😞,"sadness, pessimism"
93,760,"I’m very sluggish this morning .   I don’t want to go anywhere or do anything . I will try to push myself and do chores today , but my mood is terrible . I have home repairs to make today and I should go to the ATM .   There is nothing I want to do .",2024-11-03 12:00:52,7,False,-1.0,0.0,"sadness, disgust, anger, pessimism",negative,non_irony,diaries_&_daily_life,😞,"sadness, disgust, pessimism"
93,761,"Sad , Tired , Devastated , Bored , Frustrated",2024-11-03 22:00:52,7,True,-2.0,1.0,"sadness, anger, disgust, pessimism",negative,non_irony,diaries_&_daily_life,unknown,"sadness, anger, disgust"
93,762,"Cranky , Tired , Frustrated , Sad , Grumpy",2024-11-04 12:03:11,7,True,-2.0,0.0,"anger, sadness, disgust",negative,non_irony,diaries_&_daily_life,unknown,"anger, sadness, disgust"
93,763,"Slow , Sad , Tired , Weary , Grieving",2024-11-04 17:44:20,7,True,-1.0,1.0,"sadness, pessimism",negative or neutral,non_irony,diaries_&_daily_life,💔,"sadness, pessimism"
93,764,"I taking a break and doing something for fun . It is nice not to have to do anything for a bit . This is a good movie too , Strays . I should take more moments like this ; it might be good for me . I also watched some documentaries earlier today and might rewatch Borat .",2024-11-04 22:01:30,7,False,1.0,1.0,"joy, optimism",positive,non_irony,film_tv_&_video,unknown,"joy, optimism"
93,765,"Stressed , Angry , Frustrated , Unsupported , Sad",2024-11-05 12:07:46,7,True,-2.0,2.0,"sadness, anger, disgust",negative,non_irony,news_&_social_concern,💔,"sadness, anger, disgust"
93,766,Annoyed . I have a charge on my building account with no explanation . I locked myself out of my apartment . And I haven’t had a moment’s peace all damn day . The new hire calls every 10 minutes and won’t leave me   alone .,2024-11-05 17:01:27,7,False,-1.0,2.0,"anger, disgust, sadness",negative,non_irony,diaries_&_daily_life,🤬,"anger, disgust"
93,767,"I am all nervous .   I just took a test , but I won ' t transcribe and turn it in because I know it ' s not a pass .   I ' m all worried about the election and scared of checking election results .   They were bad the last time I looked , even though I know we won ' t know for a few days yet .",2024-11-05 22:49:31,7,False,-2.0,2.0,fear,negative,non_irony,news_&_social_concern,unknown,fear
93,768,"Uh , the election was yesterday .   We’re stuck with the disaster of PERSON  for another 4 years or until his brain burns out , whichever is soonest . This is the worst possible thing that could happen .",2024-11-06 12:35:24,7,False,-2.0,1.0,"disgust, anger, sadness, fear",negative,irony,news_&_social_concern,🙃,"disgust, anger, sadness"
93,769,"Grieving , Depressed , Despairing , Exhausted , Achy",2024-11-06 17:01:01,7,True,-2.0,1.0,"sadness, pessimism",negative,non_irony,diaries_&_daily_life,💔,"sadness, pessimism"
93,770,"Numb , Depressed , Despairing , Frustrated , Tired",2024-11-07 12:01:16,7,True,-2.0,1.0,"sadness, pessimism, disgust, anger",negative,non_irony,diaries_&_daily_life,💔,"sadness, anger, disgust"
93,771,"I’m still grieving the election . I want to know what’s going on in the world , but I don’t want to know what’s going on in the world . I do not want to engage with anyone . I want to box myself in my apartment and never leave .",2024-11-07 17:01:17,7,False,-2.0,1.0,"sadness, pessimism",negative,non_irony,news_&_social_concern,unknown,"sadness, pessimism"
93,772,It will always be after the election . I am in the office and it is pointless for me to be here . I could be being productive at home . I am upset that I have to come into the office for no good reason .,2024-11-08 12:01:15,7,False,-2.0,1.0,"sadness, anger, disgust",negative,non_irony,news_&_social_concern,😡🤬,"sadness, anger, disgust"
93,773,"Bored , Frustrated , Anxious , Fearful , Disgusted",2024-11-08 17:01:10,7,True,-1.0,2.0,"sadness, anger, disgust, fear",negative,non_irony,diaries_&_daily_life,unknown,"fear, anger, disgust, sadness"
93,774,"sorrowful , depressed , despairing , exhausted , numb",2024-11-08 22:05:36,7,True,-2.0,1.0,"sadness, pessimism",negative,non_irony,diaries_&_daily_life,💔,"sadness, pessimism"
95,1195,"Bored , Sleepy , Quiet , Anxious , Annoyed",2024-10-11 12:11:33,7,True,-1.0,0.0,"sadness, anger, disgust",negative,non_irony,diaries_&_daily_life,unknown,"fear, anger, sadness, disgust"
95,1196,"I’m feeling content . My afternoon check in meeting with my supervisor was canceled , so I got some time back for myself to study . I am relieved to be done with classes for the week and ready to hopefully recharge over the weekend .",2024-10-11 17:03:06,7,False,1.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,😊,"joy, optimism"
95,1197,I am feeling a bit anxious but I’m actively trying to stay calm . I hope to stay alert enough to study for the next few hours so I am trying to regulate my feelings and be positive . I went on a walk earlier and that helped me a lot .,2024-10-11 22:01:14,7,False,-1.0,2.0,"fear, optimism",positive,non_irony,"diaries_&_daily_life, fitness_&_health",unknown,"fear, optimism"
95,1198,"I am feeling quite sleepy and tired at the moment . Even though I would say that I got a good night ' s sleep , I am not as alert as I usually am when I wake up after sleeping in . This makes me realize that I have been neglecting my rest the past couple of days .",2024-10-12 12:10:04,7,False,-2.0,0.0,"sadness, pessimism",negative or neutral,non_irony,diaries_&_daily_life,☹,"sadness, pessimism, disgust"
95,1199,"Stable , Calm , Determined , Focused , Introspective",2024-10-12 17:03:03,7,True,0.0,1.0,"optimism, joy",negative or neutral,non_irony,diaries_&_daily_life,✨,"optimism, joy"
95,1200,I’m currently feeling pretty satisfied . I’ve spent most of my time inside and had a restful day today thankfully . I’m still studying while also trying to relax to get ready for bed . I am hopeful that I will wake up early tomorrow so I will try to keep this calmness in anticipation of this .,2024-10-12 22:37:53,7,False,1.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
95,1201,"Annoyed , Anxious , Disappointed , Impatient , Nervous",2024-10-13 17:30:18,7,True,-1.0,1.0,"fear, sadness, anger, disgust",negative,non_irony,diaries_&_daily_life,unknown,"fear, anger, sadness, disgust"
95,1202,I am a bit dissatisfied with the progress I’ve made with my studying but excited to get the next few days of exams over with . I am relieved that I do not have any early lectures tomorrow and my third class will be held virtually .,2024-10-13 22:54:44,7,False,0.0,1.0,"joy, optimism",positive,non_irony,"learning_&_educational, youth_&_student_life",unknown,"joy, optimism"
95,1203,"Stressed , Nervous , Tired , Sleepy , Unfocused",2024-10-14 12:46:06,7,True,-2.0,2.0,"fear, sadness, pessimism",negative,non_irony,diaries_&_daily_life,😞,"fear, sadness, pessimism"
95,1204,"I am currently feeling a bit stressed about exams . I am also a bit busy and overwhelmed at the moment due to other meetings and deadlines ,, but I am trying to stay focused . I have been distracted for the past couple of days , so I hope to stay on task today .",2024-10-14 17:27:49,7,False,-2.0,2.0,"fear, sadness, optimism",negative or neutral,non_irony,"learning_&_educational, diaries_&_daily_life",unknown,"fear, optimism, anticipation"
95,1205,"Stressed , Impatient , Annoyed , Overwhelmed , Tired",2024-10-14 22:01:08,7,True,-2.0,2.0,"sadness, anger, disgust, pessimism",negative,non_irony,diaries_&_daily_life,unknown,"sadness, anger, disgust"
95,1206,"I feel somewhat relieved as I just finished taking an exam . However , I am still quite stressed , as I have another exam tomorrow . I am trying to feel as calm as I can in order to focus on studying . I am excited for the next couple of days to be done .",2024-10-15 12:06:34,7,False,-2.0,2.0,"fear, joy, optimism",positive,non_irony,"learning_&_educational, diaries_&_daily_life",unknown,"joy, fear, optimism, anticipation"
95,1207,"Sleepy , Anxious , Frustrated , Apprehensive , Tired",2024-10-15 17:03:30,7,True,-1.0,0.0,"fear, sadness, pessimism",negative,non_irony,diaries_&_daily_life,😞,"fear, anger, sadness, disgust"
95,1208,"Overwhelmed , Frustrated , Upset , Exhausted , Dreadful",2024-10-15 22:06:38,7,True,-2.0,0.0,"anger, sadness, disgust",negative,non_irony,diaries_&_daily_life,💔,"anger, sadness, disgust"
95,1209,"Sleepy , Exhausted , Tired , Stressed , Drained",2024-10-16 12:13:07,7,True,-2.0,0.0,"sadness, pessimism",negative,non_irony,diaries_&_daily_life,💔😞,"sadness, pessimism, fear"
95,1210,"Productive , Tired , Stable , Determined , Focused",2024-10-16 17:04:32,7,True,0.0,0.0,"optimism, joy",positive,non_irony,diaries_&_daily_life,✨,"optimism, joy"
95,1211,"Satisfied , Lazy , Introspective , studios , Grateful",2024-10-16 22:05:16,7,True,0.0,1.0,"joy, optimism",positive,non_irony,music,unknown,"joy, optimism"
96,1229,Woke up haphazardly from a turbulent dream . Feeling currently nervous awaiting the outcome of the election . Concerned about the future . Stressed out about assignments due this week and feeling behind on them .,2024-11-05 12:04:50,7,False,-1.0,2.0,"fear, sadness",unknown,non_irony,news_&_social_concern,unknown,"fear, sadness"
96,1230,"I feel tired and drained after working . Having to eat feels laborious . I feel emotionally detached as if I’m running on auto-pilot , and just numb . I want to sleep and shut my eyes . I am nervous about the work deadlines and also election results .",2024-11-05 22:18:58,7,False,0.0,1.0,"sadness, fear, pessimism",negative,non_irony,"news_&_social_concern, diaries_&_daily_life",😬,"fear, sadness, pessimism"
96,1231,"Stressed , Threatened , Depressed , Anxious , Restless",2024-11-06 12:11:21,7,True,-2.0,2.0,"fear, sadness, pessimism",negative,non_irony,diaries_&_daily_life,💔,"fear, sadness"
96,1232,"Drained , Angry , Frustrated , Unseen , Paranoid",2024-11-06 17:06:35,7,True,-2.0,0.0,"anger, disgust",negative,non_irony,unknown,unknown,"anger, disgust, sadness"
96,1233,"Disheartened , Lethargic , Brain dead , Nervous , Uncertain",2024-11-06 22:01:13,7,True,-1.0,1.0,"fear, sadness, pessimism",negative,non_irony,"diaries_&_daily_life, fitness_&_health",💔,"sadness, fear, pessimism"
96,1234,Feeling detached and dissociated from the world . Feeling reserved and wanting to be alone . Feel the need for reflection and introspection . Want to unload thoughts in writing . Less angry and frustrated since yesterday .,2024-11-07 12:30:11,7,False,0.0,0.0,"anger, disgust",negative or neutral,non_irony,diaries_&_daily_life,☺,"anger, sadness"
96,1235,"Feeling more energy . Recovering from the blues . Eating a good meal and rest helped . Stressed about the work remaining . Looking forward to seeing close friends tomorrow . Weather is very nice , but unusual and concerning .",2024-11-07 17:17:07,7,False,0.0,1.0,"joy, optimism, fear, sadness",positive,non_irony,diaries_&_daily_life,🤞,"joy, fear, optimism, anticipation"
96,1236,I feel calm but sad . I am tired and sleepy . I have trouble focusing on my tasks . I am also having trouble shutting out dark thoughts or concerns about the future . I am worried about the days to come and feel insecure about the future .,2024-11-07 22:21:43,7,False,0.0,1.0,"sadness, pessimism, fear",negative or neutral,non_irony,diaries_&_daily_life,unknown,"sadness, fear, pessimism"
96,1237,"I am feeling tired because I could not sleep well . I am dreading going to work , but I am excited to see my friends after work . I am feeling nervous about deadlines and changes occurring in my life and yet I am looking forward to change as well .",2024-11-08 12:00:50,7,False,-1.0,0.0,"fear, joy",unknown,non_irony,diaries_&_daily_life,unknown,"fear, joy, optimism"
96,1238,"Hungry , Tired , Enthusiastic , Eager , Nervous",2024-11-08 22:01:02,7,True,1.0,1.0,fear,negative or neutral,non_irony,diaries_&_daily_life,unknown,"fear, joy"
96,1239,I am feeling exhausted from the day before . I feel sad that I can’t rest today . I feel anxious of the lack of time to meet my deadlines . I feel pressure to do well at work and not make mistakes . I feel dreadful for the coming week .,2024-11-09 12:47:48,7,False,-2.0,0.0,"sadness, fear, pessimism",negative,non_irony,diaries_&_daily_life,😞,"fear, sadness, pessimism"
96,1240,"Lazy , Sore , Ambivalent , Conflicted , Introspective",2024-11-09 22:01:20,7,True,0.0,0.0,"sadness, pessimism, disgust",negative or neutral,non_irony,diaries_&_daily_life,unknown,"sadness, pessimism, disgust"
96,1241,"Hungry , Relieved , Tired , Dull , Sleepy",2024-11-10 22:03:06,7,True,1.0,1.0,sadness,negative or neutral,non_irony,diaries_&_daily_life,unknown,"sadness, joy"
96,1242,"Restless , Sore , Overwhelmed , Confused , Stressed",2024-11-11 12:00:53,7,True,-2.0,0.0,"sadness, fear, pessimism",negative,non_irony,"diaries_&_daily_life, fitness_&_health",💔,"sadness, fear, pessimism"
109,1913,"Calm , Content , Anxious , Tired , Excited",2024-10-17 12:39:25,7,True,1.0,0.0,"joy, optimism, fear",positive,non_irony,diaries_&_daily_life,unknown,"joy, fear, optimism"
109,1914,"I am pretty stressed with work , but otherwise content and appreciative of the pleasant fall day and weather . I had a nice , productive lunch with coworkers and someone who was interviewing , so overall quite nice .",2024-10-17 17:09:39,7,False,2.0,0.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
109,1915,"Currently I am tired and am having some canker sores , which is making it hard to eat . I feel pretty exhausted from the day , and still have some work left to do to prepare for tomorrow . Other than that , I feel like I am super busy and need more time to do all of the things I need to .",2024-10-17 22:38:00,7,False,-1.0,2.0,"sadness, pessimism",negative or neutral,non_irony,diaries_&_daily_life,unknown,sadness
109,1916,"Relieved , Content , Cold , Excited , Worried",2024-10-18 17:56:36,7,True,1.0,1.0,"joy, fear, optimism",negative or neutral,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
109,1917,"I’m a bit hungry , but I feel super refreshed after a 5km water along the water . Definitely helped to clear the mind and feel happy going into the weekend ! I definitely feel more relaxed and less overwhelmed after today’s work meetings .",2024-10-18 22:33:27,7,False,1.0,2.0,"joy, optimism",positive,non_irony,"diaries_&_daily_life, fitness_&_health",😊,"joy, optimism"
109,1918,"I’m currently feeling refreshed after a good night’s rest , and feeling relaxed with a quiet morning having breakfast . I’m looking forward to the day ahead ; it’s supposed to be beautiful outside on this warm fall day , and the sun is out . So much to be thankful for !",2024-10-19 12:41:18,7,False,2.0,2.0,"joy, optimism",positive,non_irony,"diaries_&_daily_life, food_&_dining",unknown,"joy, optimism"
109,1919,"Refreshed , Happy , Joyful , Creative , Excited",2024-10-19 17:12:48,7,True,2.0,2.0,"joy, optimism",strongly positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
113,2046,"Tired , Happy , Calm , Stressed , Anxious",2024-10-29 12:09:25,7,True,2.0,0.0,"fear, sadness, joy",negative or neutral,non_irony,diaries_&_daily_life,unknown,"fear, joy, sadness"
113,2047,"Busy , Slightly tired , Calm , Nervous , Happy",2024-10-29 17:04:38,7,True,0.0,1.0,"joy, fear, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, fear, optimism"
113,2048,"Hungry , Tired , Stressed , nervous , Happy",2024-10-29 22:05:58,7,True,-1.0,0.0,"fear, sadness",positive,non_irony,diaries_&_daily_life,☺,"fear, joy"
113,2049,"Nervous , Tired , Hungry , Happy , Calm",2024-10-30 12:16:05,7,True,1.0,1.0,fear,negative or neutral,non_irony,diaries_&_daily_life,unknown,"fear, joy"
113,2050,"Nervous , Anxious , Jittery , Happy , Tired",2024-10-30 17:02:29,7,True,-1.0,2.0,fear,negative or neutral,non_irony,diaries_&_daily_life,unknown,"fear, joy"
113,2051,"Bored , Tired , Calm , Neutral , Happy",2024-10-31 12:05:12,7,True,0.0,1.0,"joy, sadness",negative or neutral,non_irony,diaries_&_daily_life,unknown,"joy, sadness, optimism"
113,2052,"exhausted , Sore , Full , Sleepy , Calm",2024-10-31 17:18:52,7,True,-1.0,0.0,"sadness, disgust, pessimism",negative or neutral,non_irony,diaries_&_daily_life,unknown,"sadness, pessimism"
113,2054,"Nauseous , Tired , Sleepy , Calm , Sluggish",2024-10-31 22:03:06,7,True,-1.0,0.0,sadness,negative or neutral,non_irony,"diaries_&_daily_life, fitness_&_health",unknown,"sadness, disgust, pessimism"
113,2055,"I feel tired since I’m currently at work . I also feel sore because of neck pain . Otherwise , I feel neutral . I am a bit stressed with my school life because I have midterms and a lot of assignments due .",2024-11-01 12:17:19,7,False,0.0,0.0,"sadness, fear, pessimism",negative or neutral,non_irony,diaries_&_daily_life,unknown,"fear, sadness"
113,2056,I am currently at work so I feel a bit tired but my coworker is keeping me awake . I feel a little but hungry . I also feel a bit stressed because I know I have school work to do after work .,2024-11-01 17:04:05,7,False,-1.0,0.0,"sadness, fear, pessimism",negative or neutral,non_irony,diaries_&_daily_life,☹,"fear, sadness"
113,2057,"Tired , Full , Calm , Happy , Neutral",2024-11-01 22:02:59,7,True,-1.0,0.0,joy,negative or neutral,non_irony,diaries_&_daily_life,✨,"joy, optimism"
116,2363,"I am feeling alright today . I woke up knowing my tasks . The weather sort of got on my nerves , but my moods are in tact . I don ' t think there is no reason for me to be depressed at the moment . I am a little tired , but my spirits are high .",2024-08-08 17:05:37,7,False,1.0,1.0,"optimism, sadness, joy",negative or neutral,non_irony,diaries_&_daily_life,unknown,"optimism, joy, sadness"
116,2364,I feel optimistic for tomorrow . I like that I completed my goal today . I ' m feeling very goal-oriented . I ' m also a little cold because it got cooler outside . I can ' t wait until September when it ' s autumn . I ' m not sad right now .,2024-08-08 22:01:02,7,False,1.0,1.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,☺,"joy, optimism"
116,2368,I ' m a little hyper because I have so many tasks to do right now . I want to stay positive no matter what . I woke up with a slight headache because of the way I was sleeping . I think I ' m less stressed than last week .,2024-08-09 12:03:58,7,False,1.0,0.0,"optimism, sadness, fear",negative or neutral,non_irony,diaries_&_daily_life,☺,"optimism, joy"
116,2369,"Grateful , Settled , Confident , Balanced , Happy",2024-08-09 17:09:42,7,True,1.0,1.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,✨,"joy, optimism"
116,2370,"Calm , Posed , Smooth , Neutral , Good",2024-08-10 17:35:56,7,True,1.0,1.0,"optimism, joy",negative or neutral,non_irony,music,unknown,"joy, optimism"
116,2371,I feel very happy because I won a contest . I ' m a little tired right now because I just cooked dinner . I have a slight headache off being a little busy right . I have a load of emotions right now . That ' s how it is right now .,2024-08-10 22:05:48,7,False,2.0,1.0,"joy, sadness",positive,non_irony,food_&_dining,unknown,"joy, optimism"
116,2372,"Right now , I am calm and happy . I slept really well . I ' m trying to get things done on a constant basis . I can ' t wait to see some exciting things happen tomorrow . I ' m glad that the rain stopped . I don ' t know what else to say .",2024-08-11 12:01:50,7,False,1.0,1.0,"joy, optimism",positive,non_irony,diaries_&_daily_life,unknown,"joy, optimism"
